user_id,gender,age,age_group,mod_price,price_group,fre_city,fre_community_type,fre_city_level
7059,M,25,19-25,1548,1001-2000,苏州,城区,新一线城市
7060,M,32,26-35,2399,2001-4000,北京,unknown,一线城市
7063,M,24,19-25,3798,2001-4000,鹰潭,镇区,四线城市
7065,M,65,60+,2458,2001-4000,西安,城区,新一线城市
7066,F,54,46-60,1068,1001-2000,凉山彝族自治州,乡村,五线城市
7069,M,70,60+,688,<=1000,庆阳,乡村,五线城市
7070,M,35,26-35,3098,2001-4000,眉山,乡村,四线城市
7072,M,70,60+,1279,1001-2000,北海,unknown,四线城市
7073,M,55,46-60,1899,1001-2000,昆明,unknown,新一线城市
7076,M,62,60+,6222,4001-7000,益阳,unknown,四线城市
7077,F,48,46-60,1798,1001-2000,福州,unknown,二线城市
7078,M,68,60+,1999,1001-2000,大庆,城区,三线城市
7080,F,77,60+,1699,1001-2000,达州,unknown,五线城市
7082,F,33,26-35,899,<=1000,连云港,镇区,三线城市
7084,M,57,46-60,1099,1001-2000,东营,unknown,四线城市
7085,M,54,46-60,938,<=1000,朔州,城区,五线城市
7086,M,51,46-60,3299,2001-4000,黔东南苗族侗族自治州,unknown,四线城市
7088,F,34,26-35,4999,4001-7000,石家庄,unknown,二线城市
7089,F,21,19-25,1599,1001-2000,商丘,镇区,三线城市
7091,F,24,19-25,1789,1001-2000,合肥,unknown,二线城市
7092,M,70,60+,1699,1001-2000,承德,乡村,四线城市
7093,M,39,36-45,2099,2001-4000,东营,乡村,四线城市
7094,F,56,46-60,1398,1001-2000,广元,乡村,五线城市
7095,M,39,36-45,2699,2001-4000,周口,unknown,四线城市
7096,F,40,36-45,2798,2001-4000,兴安盟,乡村,五线城市
7098,M,40,36-45,1899,1001-2000,乌鲁木齐,城区,三线城市
7100,M,74,60+,899,<=1000,吉林,城区,三线城市
7102,M,35,26-35,1999,1001-2000,沧州,unknown,三线城市
7104,M,60,46-60,1798,1001-2000,许昌,unknown,四线城市
7105,F,71,60+,799,<=1000,沧州,乡村,三线城市
7109,F,20,19-25,1998,1001-2000,周口,镇区,四线城市
7112,M,52,46-60,2788,2001-4000,连云港,镇区,三线城市
7115,M,37,36-45,3699,2001-4000,威海,镇区,三线城市
7116,M,51,46-60,999,<=1000,惠州,unknown,二线城市
7117,F,28,26-35,1649,1001-2000,衢州,unknown,四线城市
7118,M,37,36-45,3699,2001-4000,大理白族自治州,乡村,四线城市
7119,M,29,26-35,2199,2001-4000,赤峰,镇区,四线城市
7120,M,72,60+,899,<=1000,天津,unknown,新一线城市
7121,M,51,46-60,999,<=1000,苏州,城区,新一线城市
7122,M,62,60+,1998,1001-2000,驻马店,乡村,四线城市
7125,F,50,46-60,2149,2001-4000,潍坊,unknown,三线城市
7126,M,69,60+,3498,2001-4000,廊坊,unknown,三线城市
7127,M,20,19-25,899,<=1000,定西,乡村,五线城市
7128,M,22,19-25,999,<=1000,阿克苏地区,乡村,五线城市
7129,M,55,46-60,1299,1001-2000,沧州,unknown,三线城市
7130,F,64,60+,1099,1001-2000,哈密,镇区,五线城市
7131,M,39,36-45,1798,1001-2000,北京,城区,一线城市
7135,F,22,19-25,2699,2001-4000,黔东南苗族侗族自治州,乡村,四线城市
7137,M,53,46-60,2699,2001-4000,安顺,unknown,四线城市
7138,M,39,36-45,2499,2001-4000,深圳,城区,一线城市
7139,M,46,46-60,1498,1001-2000,濮阳,镇区,五线城市
7141,F,39,36-45,1699,1001-2000,大理白族自治州,乡村,四线城市
7142,F,61,60+,1398,1001-2000,临夏回族自治州,乡村,五线城市
7145,M,22,19-25,899,<=1000,喀什地区,乡村,五线城市
7147,M,71,60+,599,<=1000,济宁,乡村,三线城市
7148,M,45,36-45,1199,1001-2000,临沂,镇区,三线城市
7149,M,60,46-60,999,<=1000,黔南布依族苗族自治州,乡村,四线城市
7150,F,22,19-25,2999,2001-4000,南昌,unknown,二线城市
7152,M,76,60+,1398,1001-2000,晋城,城区,五线城市
7155,M,61,60+,1398,1001-2000,哈尔滨,unknown,二线城市
7156,F,32,26-35,999,<=1000,周口,乡村,四线城市
7161,M,40,36-45,2699,2001-4000,赤峰,乡村,四线城市
7163,F,77,60+,1299,1001-2000,沧州,乡村,三线城市
7164,M,50,46-60,599,<=1000,德州,乡村,四线城市
7166,M,31,26-35,1398,1001-2000,临沧,乡村,五线城市
7167,M,65,60+,2699,2001-4000,石家庄,unknown,二线城市
7169,M,48,46-60,678,<=1000,昆明,unknown,新一线城市
7173,F,46,46-60,1798,1001-2000,滨州,乡村,四线城市
7174,F,22,19-25,2399,2001-4000,厦门,unknown,二线城市
7176,M,20,19-25,1299,1001-2000,绍兴,城区,二线城市
7177,F,63,60+,1198,1001-2000,保定,乡村,三线城市
7178,F,30,26-35,4399,4001-7000,深圳,城区,一线城市
7179,M,34,26-35,1999,1001-2000,贵港,乡村,五线城市
7180,M,70,60+,949,<=1000,咸宁,乡村,四线城市
7182,F,61,60+,1098,1001-2000,辽阳,unknown,五线城市
7183,F,31,26-35,2288,2001-4000,常州,城区,二线城市
7185,M,32,26-35,1548,1001-2000,梅州,城区,三线城市
7187,F,36,36-45,5999,4001-7000,运城,unknown,四线城市
7188,M,56,46-60,999,<=1000,绍兴,乡村,二线城市
7190,M,74,60+,999,<=1000,驻马店,unknown,四线城市
7191,F,30,26-35,6499,4001-7000,北京,unknown,一线城市
7192,F,65,60+,999,<=1000,邵阳,乡村,四线城市
7193,F,36,36-45,1699,1001-2000,赤峰,乡村,四线城市
7194,M,39,36-45,2399,2001-4000,山南,城区,五线城市
7196,M,50,46-60,1899,1001-2000,通辽,乡村,五线城市
7197,F,70,60+,5999,4001-7000,烟台,城区,二线城市
7200,F,38,36-45,6799,4001-7000,威海,镇区,三线城市
7205,M,36,36-45,1198,1001-2000,济宁,城区,三线城市
7206,F,51,46-60,2499,2001-4000,武汉,城区,新一线城市
7207,M,39,36-45,999,<=1000,天津,unknown,新一线城市
7209,F,47,46-60,1998,1001-2000,赤峰,城区,四线城市
7210,M,61,60+,1099,1001-2000,榆林,城区,四线城市
7212,M,46,46-60,1798,1001-2000,苏州,镇区,新一线城市
7214,M,69,60+,599,<=1000,泰安,unknown,三线城市
7215,M,60,46-60,738,<=1000,滨州,乡村,四线城市
7217,M,74,60+,1398,1001-2000,恩施土家族苗族自治州,乡村,四线城市
7219,F,48,46-60,1688,1001-2000,亳州,unknown,五线城市
7220,M,34,26-35,2499,2001-4000,长春,乡村,二线城市
7221,F,39,36-45,1599,1001-2000,临夏回族自治州,unknown,五线城市
7223,M,58,46-60,1299,1001-2000,烟台,unknown,二线城市
7224,M,21,19-25,1709,1001-2000,晋城,乡村,五线城市
7225,M,79,60+,2498,2001-4000,沧州,乡村,三线城市
7227,F,78,60+,1098,1001-2000,齐齐哈尔,镇区,四线城市
7228,M,52,46-60,1599,1001-2000,济宁,unknown,三线城市
7229,M,60,46-60,2399,2001-4000,海北藏族自治州,乡村,五线城市
7230,M,79,60+,899,<=1000,朝阳,城区,五线城市
7231,F,35,26-35,1298,1001-2000,葫芦岛,城区,五线城市
7232,M,23,19-25,2698,2001-4000,香港,unknown,一线城市
7235,M,33,26-35,1980,1001-2000,深圳,unknown,一线城市
7237,M,26,26-35,8999,7000+,贵阳,城区,二线城市
7239,M,24,19-25,4999,4001-7000,银川,城区,三线城市
7240,M,73,60+,1499,1001-2000,济南,unknown,二线城市
7241,M,63,60+,1299,1001-2000,潍坊,乡村,三线城市
7242,M,67,60+,1060,1001-2000,上海,城区,一线城市
7244,F,45,36-45,1299,1001-2000,澄迈,乡村,五线城市
7246,M,35,26-35,1199,1001-2000,商丘,乡村,三线城市
7247,F,40,36-45,999,<=1000,阜阳,乡村,三线城市
7248,M,58,46-60,1099,1001-2000,西宁,乡村,四线城市
7249,M,20,19-25,1299,1001-2000,文山壮族苗族自治州,乡村,五线城市
7253,M,51,46-60,1398,1001-2000,陇南,unknown,五线城市
7254,M,54,46-60,1599,1001-2000,成都,unknown,新一线城市
7255,F,37,36-45,2399,2001-4000,嘉兴,unknown,二线城市
7258,F,35,26-35,2799,2001-4000,沧州,乡村,三线城市
7260,M,25,19-25,4899,4001-7000,防城港,unknown,五线城市
7261,M,60,46-60,3699,2001-4000,无锡,unknown,二线城市
7264,M,79,60+,1068,1001-2000,苏州,镇区,新一线城市
7265,M,55,46-60,1199,1001-2000,长治,城区,五线城市
7266,F,74,60+,1099,1001-2000,武汉,unknown,新一线城市
7267,M,55,46-60,1149,1001-2000,长春,乡村,二线城市
7271,M,36,36-45,688,<=1000,商洛,乡村,五线城市
7272,M,47,46-60,999,<=1000,鄂尔多斯,unknown,四线城市
7274,F,79,60+,1199,1001-2000,成都,unknown,新一线城市
7275,F,56,46-60,1999,1001-2000,武汉,城区,新一线城市
7281,M,37,36-45,1399,1001-2000,昆明,乡村,新一线城市
7282,F,29,26-35,699,<=1000,邵阳,unknown,四线城市
7284,M,21,19-25,1099,1001-2000,凉山彝族自治州,乡村,五线城市
7286,F,37,36-45,2699,2001-4000,驻马店,unknown,四线城市
7291,M,32,26-35,3999,2001-4000,天水,乡村,五线城市
7292,M,45,36-45,1299,1001-2000,六安,unknown,四线城市
7294,F,64,60+,999,<=1000,邯郸,乡村,三线城市
7295,M,26,26-35,3399,2001-4000,宣城,乡村,四线城市
7298,F,78,60+,1399,1001-2000,沈阳,乡村,新一线城市
7299,M,26,26-35,1999,1001-2000,东莞,城区,新一线城市
7300,M,24,19-25,5999,4001-7000,阿坝藏族羌族自治州,乡村,五线城市
7301,M,52,46-60,1548,1001-2000,阜新,unknown,五线城市
7302,M,35,26-35,3799,2001-4000,邯郸,城区,三线城市
7303,M,41,36-45,2598,2001-4000,东莞,镇区,新一线城市
7305,F,38,36-45,4088,4001-7000,吐鲁番,乡村,五线城市
7308,M,41,36-45,3399,2001-4000,钦州,unknown,五线城市
7310,M,41,36-45,3999,2001-4000,长春,unknown,二线城市
7311,M,57,46-60,1548,1001-2000,荆门,乡村,五线城市
7313,M,42,36-45,2699,2001-4000,邯郸,unknown,三线城市
7314,M,56,46-60,6199,4001-7000,福州,镇区,二线城市
7317,M,20,19-25,699,<=1000,六盘水,城区,四线城市
7320,M,62,60+,4199,4001-7000,菏泽,unknown,四线城市
7322,M,36,36-45,3699,2001-4000,巴音郭楞蒙古自治州,城区,五线城市
7323,F,56,46-60,599,<=1000,湛江,乡村,三线城市
7324,F,40,36-45,2698,2001-4000,重庆,unknown,新一线城市
7327,M,55,46-60,999,<=1000,周口,unknown,四线城市
7329,M,22,19-25,899,<=1000,吉安,乡村,四线城市
7330,M,79,60+,1150,1001-2000,惠州,乡村,二线城市
7333,F,20,19-25,8399,7000+,新乡,镇区,三线城市
7334,M,66,60+,1548,1001-2000,佳木斯,unknown,四线城市
7335,M,76,60+,3199,2001-4000,六盘水,镇区,四线城市
7337,M,46,46-60,8999,7000+,赤峰,unknown,四线城市
7338,M,20,19-25,1398,1001-2000,邯郸,unknown,三线城市
7339,M,60,46-60,1699,1001-2000,邢台,乡村,四线城市
7340,F,20,19-25,2399,2001-4000,黔南布依族苗族自治州,乡村,四线城市
7341,M,36,36-45,3699,2001-4000,武汉,城区,新一线城市
7343,F,75,60+,2399,2001-4000,常州,unknown,二线城市
7345,M,30,26-35,1548,1001-2000,陇南,城区,五线城市
7346,F,21,19-25,568,<=1000,百色,unknown,四线城市
7347,M,62,60+,599,<=1000,廊坊,unknown,三线城市
7349,M,72,60+,899,<=1000,秦皇岛,unknown,三线城市
7351,M,49,46-60,688,<=1000,承德,乡村,四线城市
7352,F,78,60+,1199,1001-2000,固原,乡村,五线城市
7354,F,67,60+,3098,2001-4000,白城,乡村,五线城市
7357,M,35,26-35,2699,2001-4000,石家庄,乡村,二线城市
7358,M,21,19-25,999,<=1000,遵义,镇区,三线城市
7359,M,68,60+,2499,2001-4000,杭州,unknown,新一线城市
7363,M,33,26-35,2999,2001-4000,龙岩,乡村,三线城市
7364,F,36,36-45,3548,2001-4000,宿迁,unknown,三线城市
7365,M,50,46-60,1199,1001-2000,合肥,unknown,二线城市
7367,F,24,19-25,2458,2001-4000,广州,unknown,一线城市
7368,M,42,36-45,2100,2001-4000,海东,镇区,五线城市
7369,F,38,36-45,1380,1001-2000,临沂,unknown,三线城市
7374,M,59,46-60,2399,2001-4000,德州,unknown,四线城市
7376,F,46,46-60,999,<=1000,济南,乡村,二线城市
7377,F,64,60+,3488,2001-4000,毕节,unknown,四线城市
7378,M,33,26-35,2999,2001-4000,凉山彝族自治州,乡村,五线城市
7379,F,64,60+,2999,2001-4000,天津,乡村,新一线城市
7380,M,67,60+,2498,2001-4000,临沂,乡村,三线城市
7381,M,31,26-35,899,<=1000,徐州,unknown,二线城市
7382,F,32,26-35,1759,1001-2000,成都,unknown,新一线城市
7383,M,23,19-25,2099,2001-4000,济南,unknown,二线城市
7384,M,23,19-25,2798,2001-4000,平顶山,镇区,四线城市
7385,F,50,46-60,2299,2001-4000,丹东,乡村,四线城市
7387,M,32,26-35,1899,1001-2000,文山壮族苗族自治州,乡村,五线城市
7390,M,31,26-35,1899,1001-2000,百色,unknown,四线城市
7391,M,50,46-60,999,<=1000,白城,unknown,五线城市
7392,M,43,36-45,1598,1001-2000,哈密,城区,五线城市
7393,M,70,60+,1899,1001-2000,昆明,城区,新一线城市
7394,M,36,36-45,1150,1001-2000,宿迁,镇区,三线城市
7395,M,70,60+,899,<=1000,临沂,乡村,三线城市
7396,F,57,46-60,1599,1001-2000,邯郸,unknown,三线城市
7398,M,54,46-60,659,<=1000,海东,乡村,五线城市
7399,F,29,26-35,1099,1001-2000,哈尔滨,unknown,二线城市
7402,F,21,19-25,1099,1001-2000,新乡,镇区,三线城市
7405,M,75,60+,2399,2001-4000,赤峰,乡村,四线城市
7406,M,49,46-60,16999,7000+,上海,unknown,一线城市
7408,M,71,60+,499,<=1000,菏泽,乡村,四线城市
7411,M,71,60+,899,<=1000,湖州,unknown,三线城市
7412,M,34,26-35,1199,1001-2000,固原,乡村,五线城市
7414,F,65,60+,1399,1001-2000,平凉,城区,五线城市
7415,M,77,60+,1199,1001-2000,黔西南布依族苗族自治州,乡村,五线城市
7416,M,60,46-60,2199,2001-4000,朝阳,unknown,五线城市
7421,M,53,46-60,2799,2001-4000,延安,乡村,五线城市
7422,M,73,60+,999,<=1000,邵阳,乡村,四线城市
7424,M,33,26-35,1999,1001-2000,白山,unknown,五线城市
7425,F,36,36-45,1298,1001-2000,嘉兴,镇区,二线城市
7426,F,36,36-45,4899,4001-7000,菏泽,镇区,四线城市
7427,F,30,26-35,1699,1001-2000,文山壮族苗族自治州,乡村,五线城市
7429,M,39,36-45,1139,1001-2000,新余,乡村,五线城市
7430,M,63,60+,1599,1001-2000,邯郸,unknown,三线城市
7433,M,59,46-60,1999,1001-2000,济南,unknown,二线城市
7434,F,46,46-60,1598,1001-2000,南宁,乡村,二线城市
7435,M,63,60+,2399,2001-4000,枣庄,unknown,四线城市
7436,M,67,60+,2399,2001-4000,聊城,unknown,四线城市
7438,M,34,26-35,1199,1001-2000,广州,乡村,一线城市
7440,M,64,60+,3299,2001-4000,新余,城区,五线城市
7441,M,73,60+,1598,1001-2000,石家庄,unknown,二线城市
7442,F,21,19-25,799,<=1000,新乡,乡村,三线城市
7443,M,35,26-35,999,<=1000,武汉,unknown,新一线城市
7445,M,33,26-35,3999,2001-4000,衡水,城区,五线城市
7446,M,37,36-45,599,<=1000,贵港,乡村,五线城市
7447,F,37,36-45,3699,2001-4000,沧州,乡村,三线城市
7449,F,31,26-35,999,<=1000,烟台,unknown,二线城市
7450,M,74,60+,1598,1001-2000,天津,城区,新一线城市
7451,F,59,46-60,1150,1001-2000,昆明,unknown,新一线城市
7452,M,68,60+,599,<=1000,凉山彝族自治州,乡村,五线城市
7453,M,38,36-45,3399,2001-4000,西安,城区,新一线城市
7454,M,78,60+,999,<=1000,商丘,乡村,三线城市
7455,M,74,60+,1199,1001-2000,辽源,unknown,五线城市
7457,F,36,36-45,2288,2001-4000,衡水,乡村,五线城市
7458,M,54,46-60,1199,1001-2000,襄阳,unknown,三线城市
7459,F,30,26-35,2499,2001-4000,海东,镇区,五线城市
7460,M,21,19-25,1599,1001-2000,广安,乡村,五线城市
7464,F,28,26-35,2699,2001-4000,德阳,乡村,四线城市
7465,F,37,36-45,2000,1001-2000,牡丹江,unknown,四线城市
7466,M,38,36-45,999,<=1000,泉州,城区,二线城市
7469,M,50,46-60,899,<=1000,哈尔滨,unknown,二线城市
7471,F,74,60+,1199,1001-2000,深圳,unknown,一线城市
7474,M,39,36-45,3110,2001-4000,邵阳,unknown,四线城市
7475,M,58,46-60,1399,1001-2000,大连,城区,二线城市
7480,M,61,60+,568,<=1000,衡水,乡村,五线城市
7481,F,42,36-45,2099,2001-4000,大连,unknown,二线城市
7483,M,34,26-35,568,<=1000,石河子,城区,五线城市
7485,M,77,60+,809,<=1000,大同,乡村,四线城市
7486,F,31,26-35,2299,2001-4000,宜昌,城区,三线城市
7488,M,30,26-35,1199,1001-2000,鸡西,城区,五线城市
7489,F,58,46-60,2299,2001-4000,昆明,unknown,新一线城市
7490,M,68,60+,738,<=1000,定西,乡村,五线城市
7491,F,78,60+,899,<=1000,吉林,城区,三线城市
7493,M,67,60+,3999,2001-4000,郑州,unknown,新一线城市
7494,M,36,36-45,1599,1001-2000,呼伦贝尔,乡村,五线城市
7495,M,50,46-60,2699,2001-4000,陇南,乡村,五线城市
7496,M,49,46-60,1599,1001-2000,南宁,城区,二线城市
7498,M,31,26-35,1298,1001-2000,鄂尔多斯,乡村,四线城市
7503,M,61,60+,2499,2001-4000,宿州,unknown,四线城市
7504,F,60,46-60,2149,2001-4000,荆门,城区,五线城市
7505,F,38,36-45,2499,2001-4000,楚雄彝族自治州,unknown,五线城市
7506,M,77,60+,1699,1001-2000,无锡,城区,二线城市
7507,M,29,26-35,1599,1001-2000,保定,镇区,三线城市
7508,M,59,46-60,6222,4001-7000,衢州,城区,四线城市
7510,M,55,46-60,2699,2001-4000,成都,unknown,新一线城市
7511,F,58,46-60,928,<=1000,资阳,城区,五线城市
7512,F,69,60+,2999,2001-4000,来宾,乡村,五线城市
7513,M,58,46-60,1599,1001-2000,荆门,乡村,五线城市
7514,M,66,60+,1798,1001-2000,临沂,乡村,三线城市
7516,M,61,60+,699,<=1000,南阳,unknown,三线城市
7517,M,73,60+,1548,1001-2000,六盘水,unknown,四线城市
7518,M,44,36-45,3548,2001-4000,镇江,unknown,三线城市
7520,M,49,46-60,3988,2001-4000,肇庆,unknown,三线城市
7521,M,79,60+,1299,1001-2000,沧州,乡村,三线城市
7524,F,54,46-60,999,<=1000,信阳,unknown,三线城市
7525,M,32,26-35,2999,2001-4000,上海,城区,一线城市
7526,F,50,46-60,999,<=1000,和田地区,乡村,五线城市
7527,M,21,19-25,6222,4001-7000,东莞,镇区,新一线城市
7528,F,58,46-60,2198,2001-4000,西宁,unknown,四线城市
7530,M,30,26-35,1199,1001-2000,广州,unknown,一线城市
7532,F,54,46-60,1999,1001-2000,济宁,城区,三线城市
7533,F,33,26-35,1548,1001-2000,南充,unknown,四线城市
7534,F,32,26-35,901,<=1000,来宾,unknown,五线城市
7535,F,47,46-60,2299,2001-4000,白城,unknown,五线城市
7536,M,33,26-35,3799,2001-4000,中山,城区,二线城市
7538,M,41,36-45,999,<=1000,秦皇岛,乡村,三线城市
7540,M,49,46-60,1199,1001-2000,保定,城区,三线城市
7541,F,40,36-45,1398,1001-2000,榆林,乡村,四线城市
7542,M,45,36-45,2999,2001-4000,齐齐哈尔,unknown,四线城市
7544,M,52,46-60,788,<=1000,深圳,城区,一线城市
7545,M,32,26-35,1998,1001-2000,乌鲁木齐,乡村,三线城市
7547,M,75,60+,4899,4001-7000,青岛,城区,新一线城市
7549,F,31,26-35,2288,2001-4000,开封,乡村,四线城市
7550,F,52,46-60,1699,1001-2000,贵阳,unknown,二线城市
7551,M,41,36-45,2999,2001-4000,揭阳,乡村,三线城市
7552,F,67,60+,788,<=1000,保定,乡村,三线城市
7555,M,24,19-25,1299,1001-2000,乌鲁木齐,城区,三线城市
7556,M,70,60+,3999,2001-4000,珠海,乡村,二线城市
7559,M,36,36-45,400,<=1000,定西,镇区,五线城市
7560,F,61,60+,1899,1001-2000,佛山,unknown,二线城市
7562,M,51,46-60,1399,1001-2000,郑州,unknown,新一线城市
7563,M,62,60+,1599,1001-2000,定西,乡村,五线城市
7564,M,61,60+,1198,1001-2000,榆林,镇区,四线城市
7566,F,37,36-45,3299,2001-4000,常州,unknown,二线城市
7567,M,74,60+,1599,1001-2000,威海,城区,三线城市
7569,M,35,26-35,1999,1001-2000,太原,城区,二线城市
7571,M,33,26-35,2299,2001-4000,济宁,unknown,三线城市
7572,M,33,26-35,2458,2001-4000,内江,unknown,五线城市
7573,M,52,46-60,899,<=1000,邢台,unknown,四线城市
7574,M,55,46-60,1699,1001-2000,玉林,unknown,四线城市
7575,M,41,36-45,1200,1001-2000,遵义,城区,三线城市
7576,F,21,19-25,8999,7000+,临沧,unknown,五线城市
7577,M,79,60+,1068,1001-2000,六盘水,乡村,四线城市
7580,M,66,60+,799,<=1000,菏泽,乡村,四线城市
7582,M,49,46-60,1149,1001-2000,商丘,乡村,三线城市
7584,M,33,26-35,6222,4001-7000,北京,镇区,一线城市
7586,F,38,36-45,2498,2001-4000,南宁,乡村,二线城市
7588,M,37,36-45,1998,1001-2000,北海,城区,四线城市
7589,M,32,26-35,1299,1001-2000,连云港,乡村,三线城市
7590,F,34,26-35,7999,7000+,茂名,城区,四线城市
7591,M,32,26-35,2399,2001-4000,唐山,城区,三线城市
7593,M,44,36-45,999,<=1000,延安,乡村,五线城市
7595,M,53,46-60,2699,2001-4000,鄂尔多斯,城区,四线城市
7596,M,75,60+,1198,1001-2000,哈密,unknown,五线城市
7598,M,55,46-60,999,<=1000,毕节,乡村,四线城市
7600,M,22,19-25,938,<=1000,成都,unknown,新一线城市
7602,M,72,60+,1599,1001-2000,呼和浩特,unknown,三线城市
7603,M,54,46-60,1298,1001-2000,上海,城区,一线城市
7607,F,59,46-60,899,<=1000,哈尔滨,城区,二线城市
7608,F,52,46-60,1599,1001-2000,大连,城区,二线城市
7611,M,42,36-45,3498,2001-4000,昆明,城区,新一线城市
7612,M,30,26-35,5999,4001-7000,潍坊,城区,三线城市
7614,M,33,26-35,4299,4001-7000,潍坊,城区,三线城市
7616,F,75,60+,1068,1001-2000,甘南藏族自治州,镇区,五线城市
7617,M,76,60+,949,<=1000,南昌,unknown,二线城市
7620,M,68,60+,2699,2001-4000,石家庄,城区,二线城市
7621,F,59,46-60,2999,2001-4000,保定,镇区,三线城市
7622,M,56,46-60,899,<=1000,承德,乡村,四线城市
7623,F,61,60+,1199,1001-2000,南充,乡村,四线城市
7624,F,37,36-45,1699,1001-2000,玉林,乡村,四线城市
7625,M,57,46-60,930,<=1000,海东,城区,五线城市
7628,M,26,26-35,1798,1001-2000,无锡,unknown,二线城市
7629,M,23,19-25,999,<=1000,南阳,乡村,三线城市
7631,M,48,46-60,1398,1001-2000,徐州,乡村,二线城市
7632,M,21,19-25,999,<=1000,青岛,乡村,新一线城市
7633,M,65,60+,999,<=1000,岳阳,unknown,三线城市
7635,M,40,36-45,848,<=1000,衡水,城区,五线城市
7636,F,47,46-60,1599,1001-2000,中卫,unknown,五线城市
7637,M,70,60+,3498,2001-4000,儋州,镇区,五线城市
7638,M,32,26-35,2899,2001-4000,贵港,城区,五线城市
7639,M,51,46-60,1199,1001-2000,百色,城区,四线城市
7643,M,40,36-45,899,<=1000,毕节,unknown,四线城市
7645,M,28,26-35,1068,1001-2000,临沧,乡村,五线城市
7646,F,50,46-60,2499,2001-4000,汕头,城区,三线城市
7648,F,58,46-60,949,<=1000,保山,unknown,四线城市
7650,M,37,36-45,1699,1001-2000,郴州,城区,三线城市
7651,M,36,36-45,1399,1001-2000,南宁,unknown,二线城市
7652,F,26,26-35,2998,2001-4000,凉山彝族自治州,乡村,五线城市
7655,F,29,26-35,8349,7000+,凉山彝族自治州,城区,五线城市
7656,M,34,26-35,2099,2001-4000,东莞,镇区,新一线城市
7658,M,66,60+,1345,1001-2000,承德,unknown,四线城市
7659,M,41,36-45,1899,1001-2000,文山壮族苗族自治州,unknown,五线城市
7661,F,60,46-60,1599,1001-2000,昭通,乡村,五线城市
7662,M,34,26-35,2299,2001-4000,盘锦,城区,四线城市
7663,M,69,60+,2499,2001-4000,吕梁,乡村,五线城市
7666,M,37,36-45,1299,1001-2000,梧州,乡村,四线城市
7668,M,28,26-35,2499,2001-4000,南宁,乡村,二线城市
7669,F,36,36-45,1699,1001-2000,长沙,城区,新一线城市
7670,F,31,26-35,1398,1001-2000,红河哈尼族彝族自治州,乡村,四线城市
7671,F,22,19-25,1499,1001-2000,贵阳,乡村,二线城市
7672,M,45,36-45,2699,2001-4000,成都,城区,新一线城市
7673,F,74,60+,999,<=1000,渭南,乡村,四线城市
7675,F,32,26-35,2999,2001-4000,深圳,unknown,一线城市
7676,M,22,19-25,2299,2001-4000,深圳,城区,一线城市
7677,M,65,60+,1998,1001-2000,石家庄,乡村,二线城市
7678,M,21,19-25,1599,1001-2000,防城港,城区,五线城市
7679,F,78,60+,799,<=1000,枣庄,unknown,四线城市
7680,M,31,26-35,899,<=1000,开封,unknown,四线城市
7681,M,39,36-45,848,<=1000,衡水,乡村,五线城市
7682,F,20,19-25,969,<=1000,南阳,unknown,三线城市
7683,M,33,26-35,1499,1001-2000,濮阳,镇区,五线城市
7684,M,65,60+,3399,2001-4000,绥化,unknown,四线城市
7687,F,30,26-35,1299,1001-2000,宁德,乡村,三线城市
7690,F,23,19-25,2299,2001-4000,普洱,乡村,五线城市
7692,F,24,19-25,5999,4001-7000,绍兴,城区,二线城市
7693,M,53,46-60,699,<=1000,铁岭,乡村,五线城市
7694,M,78,60+,1599,1001-2000,青岛,乡村,新一线城市
7696,M,33,26-35,2699,2001-4000,德州,乡村,四线城市
7699,M,22,19-25,3299,2001-4000,北京,unknown,一线城市
7700,M,30,26-35,1799,1001-2000,苏州,城区,新一线城市
7702,M,68,60+,1099,1001-2000,徐州,unknown,二线城市
7703,F,58,46-60,999,<=1000,温州,unknown,二线城市
7704,F,69,60+,999,<=1000,红河哈尼族彝族自治州,乡村,四线城市
7705,F,31,26-35,1399,1001-2000,孝感,unknown,四线城市
7706,F,60,46-60,3200,2001-4000,锦州,乡村,四线城市
7707,M,41,36-45,17799,7000+,天津,城区,新一线城市
7708,M,42,36-45,1699,1001-2000,汕头,乡村,三线城市
7710,M,30,26-35,799,<=1000,临汾,镇区,四线城市
7712,M,75,60+,1798,1001-2000,成都,unknown,新一线城市
7715,M,48,46-60,2099,2001-4000,渭南,镇区,四线城市
7717,M,34,26-35,7999,7000+,西安,城区,新一线城市
7718,M,58,46-60,1399,1001-2000,苏州,unknown,新一线城市
7721,M,67,60+,599,<=1000,济宁,乡村,三线城市
7722,M,38,36-45,1699,1001-2000,普洱,unknown,五线城市
7724,M,20,19-25,2399,2001-4000,琼海,乡村,五线城市
7725,M,32,26-35,945,<=1000,毕节,乡村,四线城市
7726,M,25,19-25,1099,1001-2000,福州,乡村,二线城市
7727,M,26,26-35,999,<=1000,巴音郭楞蒙古自治州,unknown,五线城市
7728,F,70,60+,4999,4001-7000,松原,乡村,五线城市
7729,M,77,60+,999,<=1000,天津,城区,新一线城市
7730,F,50,46-60,1298,1001-2000,汕头,unknown,三线城市
7732,F,47,46-60,1699,1001-2000,攀枝花,乡村,五线城市
7733,F,33,26-35,1548,1001-2000,玉溪,乡村,五线城市
7734,M,67,60+,1298,1001-2000,扬州,乡村,二线城市
7735,F,57,46-60,1099,1001-2000,哈尔滨,乡村,二线城市
