pid,author_id,category_id,category_level,parent_id,root_id,root_name_cn,root_name_en,duration,author_fans_count,title,tag_name
46689,2500062142,12,1,12,12,美食, gourmet,14.1,1338,赣州公园,赣州|赣州美食
34931,2901154335,16,1,16,16,健康, healthy,62.6,7004,茯苓的五种搭配帮你健脾又祛湿,关爱女性在快手|全民健康计划|医学常识
9435,762663855,2,1,2,2,音乐, music,60.3,66631,云南山歌剧演唱:张黎与毛家超,回忆经典云南山歌剧|热门|集结吧光合创作者
66985,2724952708,15,1,15,15,才艺, talent,52.716,28524,S人宰房不见雪,搞笑视频|回忆经典|刘三姐
144426,376242253,1,1,1,1,舞蹈, dance,12.133,261887,出门在外要小心出门在外要小心传递正能量,手势舞|抗击疫情人人有责|正能量
3307,2678127393,29,1,29,29,科学, Science,79.6,127105,福寿螺的危害到底有多大,涨知识|我在快手涨知识|科普
34226,758167343,9,1,9,9,搞笑, funny,91.466,155286,中五百万,出发吧老妈|开学新人设|加油季|万物皆可接力
39827,277835646,7,1,7,7,运动, movement,109.9,20638,专业动作!请勿模仿,寸拳|发扬传承精武精神|专业动作请勿模仿
1246,208597247,12,1,12,12,美食, gourmet,29.266,657066,没问题啊没问题啊,特色牛骨头|其实厨师你值得拥有
3826,2381225102,12,1,12,12,美食, gourmet,244.966,3865592,兕豆腐脑,美食探店|美食|探店
6420,2425415322,12,1,12,12,美食, gourmet,177.5,2431438,佛山站,快手美食|集结吧光合创作者|我是爆款王发布
7440,2381225102,12,1,12,12,美食, gourmet,344.32,3848157,梅飞酒家,美食|探店|美食探店
8166,2425415322,12,1,12,12,美食, gourmet,206.1,2431788,东莞站亲民的宝藏馆子,自助餐的诱惑|樱木花胖
8771,2381225102,12,1,12,12,美食, gourmet,296.4,3869241,魁盛居济南,美食|探店|美食探店
9776,2381225102,12,1,12,12,美食, gourmet,234.233,3841220,饭馆,美食探店|探店|美食
10120,2381225102,12,1,12,12,美食, gourmet,214.25,3848062,厕所兔,探店|美食|美食探店
32463,2381225102,12,1,12,12,美食, gourmet,242.0,3857051,侨香斋,探店|美食|美食探店
34498,2682554729,11,1,11,11,生活, life,155.566,128943,全身蟒色带需要六个人拾,一定要看到最后哦|翡翠|翡翠原石
38448,2381225102,12,1,12,12,美食, gourmet,334.116,3868751,特色名吃,美食探店|美食|探店
61675,499215635,18,1,18,18,汽车, car,187.85,452557,一台旧车换两台新车,汽车|收车实录|2022年光合创作者大会
63074,1152493525,11,1,11,11,生活, life,57.6,659673,老把头和老解,老把头和老解|这什么玩意
63971,254852240,39,1,39,39,影视和短剧, films and short plays,205.2,2650026,开支竟然给老板开蒙了,献给不平凡的你|奋斗吧少年|我的经营故事
65591,924441721,15,1,15,15,才艺, talent,39.366,59539,老白套路小白杨,闫庄户村录制|快手二人转大舞台
67177,2381225102,12,1,12,12,美食, gourmet,218.42,3857607,满堂新鲁菜,美食打卡|美食探店|美食
99523,730194188,9,1,9,9,搞笑, funny,66.1,63030,姥爷今天被pian哭了,粉底液推荐|粉底液分享|防水防汗不脱妆哦
99960,1511721191,6,1,6,6,明星娱乐, Star Entertainment,96.333,4180175,朝阳特色好好吃,波波笑剧场|波波脱口秀全国巡演|波波脱口秀
71824,2808824939,13,1,13,13,三农, agriculture,26.518,61850,43岁妹妹二尺高,记录生活|快手热点|全景视频
71426,1596579229,2,1,2,2,音乐, music,68.7,80624,尕萨拉,回忆经典|乡间好声音|2022光合创作者大会
85397,459151046,25,1,25,25,亲子, parent-child,11.071,692951,这马跑不动了,专治不开心|热门
98190,518333298,28,1,28,28,资讯, information,11.1,16812,又一个痛心的消息,励志文案|原创|创作灵感
9713,2908987432,28,1,28,28,资讯, information,7.766,5711,监控下的暖心一幕,监控下的一幕|监控摄像头|陕西鑫安安防
63375,834102537,12,1,12,12,美食, gourmet,11.666,429438,铁木菜板10,正宗越南铁木菜板|铁木菜板
65499,278043297,10,1,10,10,旅游, travel,608.9,50407,火车模拟贵阳开往北海太快了,卫星地图|旅游|火车
1850,2108902235,7,1,7,7,运动, movement,34.133,349292,小朋友跆拳道比赛太可爱了吧,小朋友|可爱
3549,2856004298,4,1,4,4,美妆, beauty,17.05,11747,女生眼里同一个妆男生和女生眼里区别,美妆
5138,487780584,6,1,6,6,明星娱乐, Star Entertainment,15.533,5979838,说小海绵不想上网课,10亿吨跑男的料|奔跑吧
6556,1708875964,39,1,39,39,影视和短剧, films and short plays,88.96600000000001,170332,民的命根子村民老婆霸气反击,幸福到万家|赵丽颖
6634,1553182459,39,1,39,39,影视和短剧, films and short plays,72.933,99547,《幸福到万家》,赵丽颖|快手影视新热计划|幸福到万家
7079,1837420008,39,1,39,39,影视和短剧, films and short plays,89.3,251510,新娘结婚不认亲妈新郎知道后立刻离婚,这个世界不看脸
9697,123051128,39,1,39,39,影视和短剧, films and short plays,83.46600000000001,15004,好心救人却因为不懂规矩被别人言语攻击,快手影视新热计划|幸福到万家
10171,210276408,39,1,39,39,影视和短剧, films and short plays,22.583,348254,复仇归来,秘密系列仿妆
10293,760769696,39,1,39,39,影视和短剧, films and short plays,82.48,356897,下三百万并获得九万提成太开,快手影视新热计划|暑假不断片|幸福到万家
10686,1702285043,4,1,4,4,美妆, beauty,81.383,77600,三明治定妆教程,定妆|苹果原相机
11701,1789828684,6,1,6,6,明星娱乐, Star Entertainment,49.2,7103,怒摔杯子,赵丽颖何幸福|夏挽颖and沈晴蒽|赵丽颖的夏挽颖
11737,2455542904,39,1,39,39,影视和短剧, films and short plays,89.44,680904,"她的出现让他的世界从此有了颜色""这一刻女孩开心的笑了""",快手影视新热计划|快手新热计划|暑期不断片|通天塔
32933,2433177402,26,1,26,26,摄影, photography,6.5,135411,想听听你心中的我,原创|文案|手机摄影
33260,1638660611,6,1,6,6,明星娱乐, Star Entertainment,42.4,1382173,王鹤棣虞书欣有点亲情但不多,虞书欣|王鹤棣|捕娱计划
34036,2842703569,6,1,6,6,明星娱乐, Star Entertainment,24.533,9166,左右为难,郭晓婷
34494,2249550371,3,1,3,3,游戏,game,6.7,6129,根本还原不了啊,快手小游戏|画线大挑战
34522,2571997196,39,1,39,39,影视和短剧, films and short plays,88.633,128634,骗窝点打电话求助不料竟被,暑期不断片|这个世界不看脸|我在快手追好剧
36680,855386315,39,1,39,39,影视和短剧, films and short plays,100.266,4618,论扮猪吃老虎还得是大嫂,快手影视高热计划|放映厅免费看大片|老板娘2
38860,2286107821,39,1,39,39,影视和短剧, films and short plays,84.766,652193,年少的喜欢变成一辈子双向暗恋太好磕了,闺蜜|快手影视高热计划|恋爱
39098,1832309351,39,1,39,39,影视和短剧, films and short plays,107.0,158997,子破译校网密码妙妙上,少年派|赵今麦
40448,163508691,4,1,4,4,美妆, beauty,8.933,190963,鲨鱼夹新发型,抓夹用法|发型教程|发型
61084,2691188106,6,1,6,6,明星娱乐, Star Entertainment,48.466,430467,女演员夜戏结束后都在做什么,vlog|女演员日常
61246,2204767538,39,1,39,39,影视和短剧, films and short plays,8.333,615109,虞书欣见何老师专用发型,虞书欣见何老师专用发型
61408,1486631889,4,1,4,4,美妆, beauty,11.866,55821,美目贴正确使用方法,双眼皮贴教程|单眼皮变双
61625,2907886530,26,1,26,26,摄影, photography,6.166,7138,我们永远在一起,文案|情感|摄影
61822,2338703004,4,1,4,4,美妆, beauty,28.76,613,刘海终结者,濮阳烫发染发接发
63349,2667204000,39,1,39,39,影视和短剧, films and short plays,55.12,34600,一束花的仪式感永远不会过时,二十不惑2|我在快手追好剧|徐梦洁
63548,2040986997,7,1,7,7,运动, movement,89.883,382798,要过线的,沙壶球|快影达人
64486,1876499867,11,1,11,11,生活, life,111.95,946641,18岁独居四年会做什么?,自来卷雯雯|长快手VLOG|Vlog日常
64840,971363086,2,1,2,2,音乐, music,58.5,2473933,《当爱在靠近》教唱,声乐教学|唱歌技巧|当爱在靠近
64920,2892542238,12,1,12,12,美食, gourmet,55.983,17741,麻薯2-5块一个,快手爆款美食|美食分享|街头小吃
65537,55000878,11,1,11,11,生活, life,19.066,48231,45厘米跳山羊,45厘米的身高差|情侣的日常|135VS180
66030,2814268362,2,1,2,2,音乐, music,57.667,4290,《遗憾也值得》,热|fyp|遗憾也值得
66128,2117505071,14,1,14,14,教育, education,11.8,830686,加一笔变新字,识字游戏|亲子互动|趣味识字
66634,2148663252,18,1,18,18,汽车, car,8.241,49960,她一生气又回娘家告状去了中秋节老丈人肯定要给我脸色看,2轮换4轮|宏光MINI潮动中秋|代步就选宏光MINI
75737,2412208568,6,1,6,6,明星娱乐, Star Entertainment,32.666,486872,自己的第六感,捕娱计划|快手娱乐星熠计划第七期
97619,785956542,11,1,11,11,生活, life,9.166,22454,热天钓青鱼葡萄切半挂钩,感谢快手绿色平台|分享钓鱼技巧|钓鱼教学
98197,244543405,1,1,1,1,舞蹈, dance,15.066,971112,摇出库里南!,文艺复兴|摇一摇
98306,272978566,7,1,7,7,运动, movement,10.416,8952,旋风踢.,旋风踢
99980,2935255921,39,1,39,39,影视和短剧, films and short plays,89.24,28565,王牌狙击手从不交朋友背后过往却令,好剧推荐|快手影视高热计划|快手弹幕
100709,2819172063,12,1,12,12,美食, gourmet,16.4,65335,铁板鸡架,铁板烧烤|铁板鸡架
115800,1784028626,2,1,2,2,音乐, music,27.56,16719,《情绪零落》,热
138955,2148219845,12,1,12,12,美食, gourmet,21.333,68042,云南小吃糯米坨3元一份,糯米果|特色小吃|糯米坨
144171,1917862015,19,1,19,19,情感, emotion,15.265999999999998,27945,她们。,文案
62449,2070276217,19,1,19,19,情感, emotion,16.133,1840,女人真的不能舔,情感|男人必看|人性
2905,231192462,3,1,3,3,游戏,game,129.19899999999998,611111,狮子老虎动物争霸(1)谁才是森林之王?狗熊,集结吧光合创作者|游戏|粉末游戏
7741,616602646,3,1,3,3,游戏,game,164.3,100000,牧马夫妇一起玩游戏,和平精英|牧马夫妇
11634,2240965922,29,1,29,29,科学, Science,126.633,270644,超级蚂蚁,科学实验|科普|2022光合创作者大会
33272,2843962975,13,1,13,13,三农, agriculture,18.0,6691,小姑娘特别高兴,三农|我的乡村生活
35439,1883000208,37,1,37,37,奇人异象, Strange People and Extraordinary Phenomena,62.333,1368326,三段被拍到的无法解释的视频,奇葩|大千世界无奇不有
63688,1558664391,27,1,27,27,高新数码, Advanced digital,38.083,744,《合理预算手机降价》,上精选|艾特你想艾特的人
65655,2519179041,19,1,19,19,情感, emotion,16.7,206881,奶奶拿出口袋里仅有的一块五,关爱老人传递正能量|集合吧光合创作者|我要上热门感谢官方推送|老来难|关爱农村老人
66417,69966628,5,1,5,5,穿搭, wear it,67.766,303734,鲨鱼裤,鲨鱼裤|测评|打假
98323,2765559326,29,1,29,29,科学, Science,63.433,125365,蜗牛到底有多可怕,科普|蜗牛
140076,2417299359,12,1,12,12,美食, gourmet,9.9,3893288,香肠鸭肠香肠鸭肠,金刚嘲笑|小金刚|金刚大帅哥
6476,1488814431,25,1,25,25,亲子, parent-child,16.933,1184380,没眼力见杵这干嘛,嘟嘟小可耐|人类幼崽到底有多可爱|二胎
12740,731905948,9,1,9,9,搞笑, funny,12.566,180887,江西老公湖南老婆,情感|夫妻日常|夫妻
30733,126671114,25,1,25,25,亲子, parent-child,15.966,798736,她们俩个我只有一个我要一个弟弟,搞笑萌娃
2125,1329535195,17,1,17,17,动物, animals,121.755,619563,从网上买了一只茶杯犬小泰迪打开箱后它却哭泣了,快手宠物天团|比熊宝宝|狗狗
40271,2047597215,13,1,13,13,三农, agriculture,27.716,204328,断尾哪些讲究秋季断尾,养羊技术分享|断尾钳|快手农技人
8153,447347079,25,1,25,25,亲子, parent-child,55.483,3329972,变成樱桃,看我百变
64196,77568386,25,1,25,25,亲子, parent-child,39.933,750791,我竟然还不如,快手萌娃超有范|人间真实在快手
65542,1437621517,9,1,9,9,搞笑, funny,288.8,53634,搞笑视频,测测智商|光合分助成长|搞笑段子
67466,2007249170,12,1,12,12,美食, gourmet,59.333,736450,挑战吃泡椒笋,零食推荐|妈妈吃我的零食|笋小样泡椒脆笋
4088,2317864742,20,1,20,20,二次元, quadratic,28.56,149536,2022年的新奥特曼,奥特曼之日|新奥特曼
10153,252435776,17,1,17,17,动物, animals,66.666,3692390,金毛极光,金毛极光|快手萌宠天团
11784,968501472,5,1,5,5,穿搭, wear it,52.7,18237,棉裤头坤姐直播间教你做,直播间教你做棉裤头|根据身高体重量身订做纯棉花手工高腰高弹力美体棉裤
32032,183784750,4,1,4,4,美妆, beauty,44.566,38533,完整版八字刘海完整版八字刘海,剪发|美发人|剪刀
37748,150213058,16,1,16,16,健康, healthy,11.333,2443,气质比长相重要!!70岁的奶奶,保护颈椎|每日好物分享
38133,2858950284,39,1,39,39,影视和短剧, films and short plays,239.366,38838,金喜离婚消息败露不料老妈比姥姥先晕倒,我在快手追好剧|我家有喜|快手弹幕
62262,1773695092,39,1,39,39,影视和短剧, films and short plays,156.4,24317,剪彩仪式正式开始,恋恋不忘
64302,726527119,7,1,7,7,运动, movement,893.966,247993,拯救下腹突出!!,下腹肌训练|瘦小肚子|瘦下腹训练
64669,8845647,39,1,39,39,影视和短剧, films and short plays,122.083,649231,逆袭冷白皮,冷白皮|逆袭|艾特你闺蜜来看
66594,1470901921,39,1,39,39,影视和短剧, films and short plays,320.48,63520,以为女朋友睡着了半夜偷偷溜出约会,快影达人|电影独行月球|快手热榜
67386,1355766982,39,1,39,39,影视和短剧, films and short plays,448.04,150604,子不是亲生跟踪妻子后发现真相,快影达人|快手弹幕激励计划|我在快手追好剧
67391,1496667339,39,1,39,39,影视和短剧, films and short plays,288.666,102789,萱萱爱剪辑因为爱情有多美(20),打开弹幕看好剧|放映厅免费看大片
67463,1316608945,4,1,4,4,美妆, beauty,11.4,305852,女王权杖三色口红这样用一整天不脱妆,防水不沾杯不易掉色|三色口红
98290,396838674,39,1,39,39,影视和短剧, films and short plays,291.683,283321,头来竹篮打水一场空结局悲剧了,感谢快手平台推荐我要上热门|家和万事兴|感谢快手官大大每次热门推送
99184,2179542481,39,1,39,39,影视和短剧, films and short plays,59.56,10798,兄弟俩人竟然喜欢上了同一个女孩她会选择谁呢,快影启航星计划|电视剧精彩片段|影视剪辑原创我在快手追好剧
7749,2575804044,25,1,25,25,亲子, parent-child,364.716,275980,正面管教,家庭教育|孩子教育|育儿
10802,2890012283,34,1,34,34,随手拍, random shot,7.5,368812,80后的我,人生感悟|往后余生好好爱自己|80后
11637,109300890,9,1,9,9,搞笑, funny,64.033,16985,两横一竖就是干,搞笑|生死看淡不服就干|我是光合创作人
19072,2141059544,11,1,11,11,生活, life,7.433,25685,婚礼结束后新娘开始搂席累了一天终于吃上饭好香,开心|结婚|搞笑
37856,1789193016,9,1,9,9,搞笑, funny,60.86600000000001,30647,大鹅咬人嘴被掐服不?,搞笑配音|搞笑|搞笑视频
62553,2830776444,9,1,9,9,搞笑, funny,330.63300000000004,35465,很想回到校园里美好时光随着年龄增长在也回不去,开学季|经典搞笑小品|2022光合创作者大会
67252,1792767999,38,1,38,38,读书, reading,40.8,28532,小將楊排風,持续更新下集更精彩|刘兰芳评书之杨家将
8738,2681577210,20,1,20,20,二次元, quadratic,9.716,59848,cos和平精英战神公主花絮,奖励妹|和平精英cos|二次元cos
10297,2616830721,7,1,7,7,运动, movement,17.266,263050,干拔跳投,篮球新世代|麦迪|NBA创作营
71243,1237250900,9,1,9,9,搞笑, funny,105.2,50644,淘汰回放搞笑配音,搞笑视频|搞笑配音|搞笑
882,2163163051,20,1,20,20,二次元, quadratic,32.36,260373,我走了啊老哥,快手原创动画|快手漫动力|夏日暴击
8879,1517490312,39,1,39,39,影视和短剧, films and short plays,40.793,1338585,藏头诗隐藏的三层含义,追剧一夏
9606,2376306835,39,1,39,39,影视和短剧, films and short plays,125.966,168996,没想到竟救了王爷一命结局..·,原创影视解说|我在快手追好剧
6087,2509792394,20,1,20,20,二次元, quadratic,131.25,259901,姐姐来了,魔音工坊配音|夏日暴击|姐姐来了
8827,1734152775,18,1,18,18,汽车, car,83.366,23899,擎天柱,擎天柱|卡车|变形金刚
33668,2713992909,3,1,3,3,游戏,game,38.783,9476,使命召唤各大狙击枪,速攻神|使命召唤攻壳特工队联动|使命召唤诺笙
61380,2942979899,3,1,3,3,游戏,game,14.616,3054,你来自俄罗斯吗?,CODM|使命召唤手游
71617,2377244306,3,1,3,3,游戏,game,134.266,295307,尝试找回07年的回忆结果会如何...,精灵宝可梦|QQyyds|101俱乐部
99156,1564908106,20,1,20,20,二次元, quadratic,134.80100000000002,145259,《瑞克和莫帝》番外篇,动漫解说|动漫推荐|瑞克和莫蒂
1516,2356487733,22,1,22,22,财经, Finance,42.4,45651,公司的各大职位,老板|商业思维
7945,2296281437,22,1,22,22,财经, Finance,171.3,617303,事实不重要用户的认知就是事实,认知|事实|涨知识
13047,1665754099,12,1,12,12,美食, gourmet,82.93299999999999,954587,用洋葱染衣服居然能把衣服染成绿色这是真的吗,2022光合创作者大会
39584,2426047864,6,1,6,6,明星娱乐, Star Entertainment,8.4,11142,jisoo咽口水,打啵JCP|bp
49495,1218061364,14,1,14,14,教育, education,11.594,620353,在日本杀伤力最高的五句日语骂人!!,学日语|日语|日语教学
61514,2849612858,29,1,29,29,科学, Science,148.166,112835,世界上最强大的5大名马,Touchmark凹凸世界联名马克笔|涨知识|科普
1785,194942550,25,1,25,25,亲子, parent-child,99.266,236616,今天带瑶一瑶出来剪头发,干饭人干饭魂|人类幼崽有多可爱|人类幼崽迷惑行为
8508,495382762,2,1,2,2,音乐, music,35.05,1768513,《多远都要在一起》翻唱,爱能克服远距离多远都要在一起|多远都要在一起翻唱挑战
9380,1544335442,12,1,12,12,美食, gourmet,32.666,2253642,网友轻轻拍打海参海参就吐了一地喝醉一样。,美食|科普
100562,2688249028,20,1,20,20,二次元, quadratic,9.7,5002,这张照片我太爰了,富芳Fyyds
103968,1913627566,20,1,20,20,二次元, quadratic,15.866,1298,她不给我买北京二环的房子,羽玄的素材|祈愿少女雯
39248,350401082,19,1,19,19,情感, emotion,111.9,6217,"男人一定要学会""折磨女人""她才会更爱你",情感|记录情感生活|宝妈
33995,2909470620,28,1,28,28,资讯, information,267.32,5793,日本沉没或将实现,在快手看日本
65428,1091856587,12,1,12,12,美食, gourmet,110.966,263023,喜欢吃的朋友赶紧来拍下,美食|螺蛳粉|为城市美食打call
66039,2950615223,12,1,12,12,美食, gourmet,10.0,222,蛙来哒黄兴路店,吃货们看过来|蛙来哒|美食分享
67114,471043546,12,1,12,12,美食, gourmet,6.8660000000000005,183,华莱士汉堡,汉堡|华莱士|汉堡炸鸡
99616,2175541355,9,1,9,9,搞笑, funny,66.866,187014,试图劝说自己,霉女和野瘦|南北方差异
6619,1491229276,12,1,12,12,美食, gourmet,62.7,3560983,火锅大餐,带娃|林呱呱|火锅
7756,1593150794,11,1,11,11,生活, life,199.9,5231,班里新来的明星同学,快手情侣日常
12743,1991075937,39,1,39,39,影视和短剧, films and short plays,89.666,155434,让人做梦也意想不到的结局最后一个绝了女友被炸,2022光合创作者大会|暑假不断片|电影霍家拳之铁臂娇娃3
61746,381485453,9,1,9,9,搞笑, funny,118.1,1600639,假如你是名满江湖的摇人王,热门
64702,312523389,39,1,39,39,影视和短剧, films and short plays,565.033,180626,灵魂摆渡,灵魂摆渡|我在快手追好剧
66489,1943650096,3,1,3,3,游戏,game,203.125,30595,不料被木兰救下,王者荣耀
71285,2293679770,20,1,20,20,二次元, quadratic,149.266,259077,被嘲笑的小丑,夏日暴击|回忆童年经典动画片|童年动漫
1490,2166822387,12,1,12,12,美食, gourmet,9.4,586744,有趣小故事(88),学生党|小故事|00后
2980,2082331167,25,1,25,25,亲子, parent-child,6.723,813465,女性胸部训练,女性塑形|居家锻炼|产后恢复
3377,46152066,39,1,39,39,影视和短剧, films and short plays,48.033,267874,那些年的做作瞬间,那年的我们|非主流|学生时代的我们
3440,117230621,6,1,6,6,明星娱乐, Star Entertainment,128.166,1404735,我转到一个很乱的学校3,一人分饰多角|精神|剧情
4645,2837671491,6,1,6,6,明星娱乐, Star Entertainment,178.06599999999997,220127,·...·必须支持他,挑战走遍全国三十四个省把爱传递每一个城市的角落|传递温暖传递爱
4741,2201368509,12,1,12,12,美食, gourmet,225.7,3162627,成都夜市清凉一夏,深夜放毒|美食博主有多幸福|快乐吃货在快手
4840,2043125462,12,1,12,12,美食, gourmet,59.65,3504029,挑战!让管家吃我剩下各种网红果冻,我是爆款王|什么是吃货|果冻
4876,418312687,9,1,9,9,搞笑, funny,35.566,2222408,真敢说五十六,快手萌娃天团|小堂堂的社交生活
5263,1361072226,9,1,9,9,搞笑, funny,12.5,161000,我是你爸爸,情景剧|搞笑
5495,856635446,9,1,9,9,搞笑, funny,431.56,35259,搞笑视频爆笑短剧,搞笑段子|快手热点|搞笑视频
6887,2174433688,9,1,9,9,搞笑, funny,25.933000000000003,3220021,网络上吃海鲜面,追剧一夏
7184,646312866,34,1,34,34,随手拍, random shot,15.181,1696,这手型也不好看啊,我的手心有惊喜
8411,1099802166,3,1,3,3,游戏,game,41.44,3254991,公交车模拟器,公交车模拟器|模拟客车司机|233乐园
8932,996874918,6,1,6,6,明星娱乐, Star Entertainment,68.601,554638,凌晨3点我想我妈我要回家,搞笑|沙雕|暑假
9331,1652411890,3,1,3,3,游戏,game,15.733,302018,但是男孩只喜欢妹妹,集结吧光合创作者|玖熙专用话题|感谢快手官大大每次热门推送
10132,2632913129,3,1,3,3,游戏,game,81.2,50196,收纳达人雪糕自由,快手小游戏|收纳达人|学生党
10139,2340147987,1,1,1,1,舞蹈, dance,14.066,40581,《年轻不懂爱》,年轻不懂爱DJ|年轻不懂爱|舞蹈
10571,2831936670,39,1,39,39,影视和短剧, films and short plays,111.76,939785,富婆告白大学生(回访),街访|恋爱|情侣
10712,1655395203,9,1,9,9,搞笑, funny,25.466,8875213,我是这样的孩子吗?,亲子
11449,2201368509,12,1,12,12,美食, gourmet,169.53599999999997,3165395,肥牛自由,快手美食推荐官|夜宵|肥牛
12150,2333350838,11,1,11,11,生活, life,64.3,2107088,男友的反应能力,2022光合创作者大会|整蛊男友|情侣日常
12623,2488835063,39,1,39,39,影视和短剧, films and short plays,98.483,237087,儿媳霸占家里电视不让看二姑姐直接带回大彩电你能不能把你屋的电视拿出来,快手影视新热计划|我在快手追好剧|姥姥的饺子馆
13194,2097382201,9,1,9,9,搞笑, funny,14.833,770581,找妹妹,帅哥|处关系|处妹妹
18656,1960562922,39,1,39,39,影视和短剧, films and short plays,15.566,1803551,对进口冰淇淋say漏!,日常|恋爱|情侣
25175,2541160551,39,1,39,39,影视和短剧, films and short plays,9.133,351258,苍兰夫妇咬唇吻好欲,苍兰诀|苍兰夫妇咬唇吻好欲|捕娱计划
32609,2177474891,36,1,36,36,房产家居, real estate,7.32,40760,别眨眼约会外出携带方便,防身用品|防身术
32659,2866014020,3,1,3,3,游戏,game,57.733,10946,千万别点屏幕,抖个大包袱
32743,2138528482,25,1,25,25,亲子, parent-child,38.5,119389,卸货倒计时,怀孕日记|短发女生|卸货倒计时
32834,2201368509,12,1,12,12,美食, gourmet,33.733000000000004,3162757,晨练挑战一口俩包子,美食推荐官|美食日记|早餐
33509,2169935056,12,1,12,12,美食, gourmet,84.7,4517313,火锅粉,美食测评|快小菜|火锅粉
34712,2898598365,3,1,3,3,游戏,game,55.983,183007,女结巴,游戏凡星计划|感谢官方大大让我上一次热门|新光合计划
35185,2753959664,6,1,6,6,明星娱乐, Star Entertainment,101.466,59695,抖肉机上化妆,闺蜜|化妆|搞笑
35347,1424283399,12,1,12,12,美食, gourmet,130.5,10145703,随机?挑战!实现捞汁自由,快手美食家|快小菜|我是爆款王
36698,2201368509,12,1,12,12,美食, gourmet,200.7,3158849,美味宵夜爆辣烤串,烧烤|美食日记|美食推荐官
38541,509531360,39,1,39,39,影视和短剧, films and short plays,241.923,112017,女生要是吃起醋来是种什么样的体验,我在快手追好剧|春日追剧计划单|青春校园
38909,577654347,16,1,16,16,健康, healthy,24.65,45627,女生喝这几种水声音更好听,科普|寻找快手科普达人|我在快手涨知识
39399,693344905,20,1,20,20,二次元, quadratic,71.133,5797,倒霉的鸟爸之保护蛋宝,动漫剪辑|笨鸟奶爸
40083,1110159339,12,1,12,12,美食, gourmet,385.866,19285146,意想不到珍藏50年的!,快手美食家|长快手VLOG|感谢快手平台
40151,2890097178,39,1,39,39,影视和短剧, films and short plays,138.1,56352,男生跟女生吵架往往吃亏的都是男生,快手影视新热计划|创作灵感
44416,903253845,4,1,4,4,美妆, beauty,19.42,1201569,耳洞护理好物分享,女生必看|好物分享|打耳洞
46838,969403456,6,1,6,6,明星娱乐, Star Entertainment,28.76,211451,不要冲动剪短发!,恋爱|发型|短发
46942,43228619,11,1,11,11,生活, life,10.7,466674,可以呀~,女朋友|情侣日常
61323,555648458,2,1,2,2,音乐, music,134.033,646758,挑战第163天给粉丝打电话唱歌,杨毅凡|艾特你想艾特的人|凡凡打电话唱歌
61454,2814284182,9,1,9,9,搞笑, funny,57.233,16418,摘李子,回村扫荡|摘李子
62306,961858236,3,1,3,3,游戏,game,58.4,152660,你看,全民烧脑新版|小游戏|快手小游戏
62574,1897702217,9,1,9,9,搞笑, funny,27.033,1146991,亲家母快接走你家的人妈妈,亲家母|家有萌娃|当妈不容易
62705,1154987365,15,1,15,15,才艺, talent,41.533,10076,胶泥取多正确使用方法,十字绣钻石画|强迫症治愈系|解压治愈视频
62719,2184421355,9,1,9,9,搞笑, funny,57.7,10366,搞笑视频笑到肚子疼,每天搞笑视频不断|2022快手光合创作者大会|搞笑
62784,1941285161,15,1,15,15,才艺, talent,199.433,51648,#绿茶偷家完,光合计划|ins特效|绿茶偷家
62935,1651866247,39,1,39,39,影视和短剧, films and short plays,406.4330000000001,456928,儿子失踪被找回却变样偷摸滚打样样会,快手放映室|快手影视高热计划
63493,451249230,7,1,7,7,运动, movement,6.466,3016670,小飞棍来了,小飞棍来咯
63781,1791807659,6,1,6,6,明星娱乐, Star Entertainment,59.54,1719511,开学第一天忍住别发火,加油季
63845,29258300,9,1,9,9,搞笑, funny,44.7,1950679,不同老师上课没带试卷,感谢快手平台推荐我要上热门|搞笑|太真实了
64027,1769771156,39,1,39,39,影视和短剧, films and short plays,349.32,47491,花跟自己的警犬同名后警花考,警花与警犬|我在快手追好剧|快手放映厅
64402,2416251761,39,1,39,39,影视和短剧, films and short plays,8.0,875042,你单身的原因是什么?更喜欢自己一个人的生活,中非混血
64740,2024705608,9,1,9,9,搞笑, funny,25.05,15596,军训后遗症,加油季
64973,1529062587,39,1,39,39,影视和短剧, films and short plays,87.21600000000001,3174972,"孩子只需要记住四个字""活着就好",人生大事|我在快手追好剧
66022,1902798109,9,1,9,9,搞笑, funny,111.733,170931,老师的变脸速度(5),一人分饰多角|迷人的豆虫哥|搞笑
66604,2045217140,12,1,12,12,美食, gourmet,119.566,255557,在孵化一只小坚强,北京飞盘公开赛|极限星计划|动物
66880,2237373938,16,1,16,16,健康, healthy,16.833,10918,男生以为的来姨妈女生实际上的来姨妈,生理期|姨妈期|亲抚卫生巾
67057,2316011199,3,1,3,3,游戏,game,76.5,664968,加播挑战,我的世界小C|我的世界|minectaft
67178,1152198046,18,1,18,18,汽车, car,15.733,144856,小伙试驾H2,跑车|摩托车|机车
67236,1866744730,9,1,9,9,搞笑, funny,61.38,3192620,当大学新生报道时,搞笑视频|潇潇学姐
67302,1988544472,9,1,9,9,搞笑, funny,10.5,925086,北方人南方人,专治各种不开心|迷惑行为大赏
67590,1960562922,9,1,9,9,搞笑, funny,44.133,1802487,挑战在外面突然把手伸进男朋友衣服里,情侣|恋爱|日常
67699,950451508,8,1,8,8,颜值, Good Looks,10.233,12856707,了我真的好累,月亮也听见你说
