antecedent,consequent,support_count,support,confidence,lift
age_group=46-60 & tag=快手暴汗健身房,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
city_level=五线城市 & tag=乡村美食,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
city_level=三线城市 & tag=民间故事,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
city_level=四线城市 & tag=快小菜,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
age_group=26-35 & tag=人类幼崽到底有多可爱,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
city_level=二线城市 & tag=专治各种不开心,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
city_level=五线城市 & tag=结局很解气,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
gender=M & tag=驾考,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=专治各种不开心 & tag=热门,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
gender=F & tag=安保,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
age_group=36-45 & tag=经典影视,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=嘎嘎板正 & tag=板正龙,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=嘎嘎板正 & theme=9,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=板正龙 & theme=9,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=真人真事传递正能量 & theme=9,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
gender=F & tag=感谢官方快手绿色平台的支持,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=关爱陪伴乡村孤寡老人 & tag=用小红花一块做好事,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=关爱陪伴乡村孤寡老人 & theme=39,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=用小红花一块做好事 & theme=39,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
age_group=36-45 & tag=致敬英雄,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=特警力量 & theme=39,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
age_group=19-25 & tag=精彩片段,behavior=effective_view,24,0.00023601140721801555,0.7058823529411765,0.9751552298680646
tag=感谢官方大大让我上一次热门,behavior=effective_view,343,0.0033729963614908052,0.7057613168724279,0.9749880221811873
city_level=新一线城市 & theme=25,behavior=effective_view,295,0.002900973547054774,0.7057416267942583,0.9749608209306905
tag=快手放映厅,behavior=effective_view,223,0.0021929393254007277,0.7056962025316456,0.9748980686787533
city_level=二线城市 & theme=2,behavior=effective_view,434,0.0042678729471924476,0.7056910569105691,0.9748909601580732
gender=F & tag=美食,behavior=effective_view,266,0.002615793096666339,0.7055702917771883,0.9747241267602538
age_group=19-25 & theme=1,behavior=effective_view,127,0.0012488936965286655,0.7055555555555556,0.9747037691134961
tag=财富密码在人间,behavior=effective_view,115,0.0011308879929196579,0.7055214723926381,0.9746566842495227
tag=精彩片段 & theme=39,behavior=effective_view,182,0.0017897531714032844,0.7054263565891473,0.9745252846291318
age_group=46-60 & theme=36,behavior=effective_view,244,0.0023994493067164913,0.7052023121387283,0.974215773962604
tag=运动一夏,behavior=effective_view,55,0.000540859474874619,0.7051282051282052,0.9741133973575218
city_level=四线城市 & tag=快手粉条,behavior=effective_view,55,0.000540859474874619,0.7051282051282052,0.9741133973575218
age_group=46-60 & tag=致敬英雄,behavior=effective_view,55,0.000540859474874619,0.7051282051282052,0.9741133973575218
gender=F & tag=日常,behavior=effective_view,55,0.000540859474874619,0.7051282051282052,0.9741133973575218
city_level=五线城市 & tag=热爱快手支持正能量,behavior=effective_view,55,0.000540859474874619,0.7051282051282052,0.9741133973575218
city_level=五线城市 & tag=集结吧光合创作者,behavior=effective_view,490,0.004818566230701151,0.7050359712230215,0.9739859789929229
gender=F & tag=放映厅免费看大片,behavior=effective_view,98,0.0009637132461402301,0.7050359712230215,0.9739859789929229
city_level=五线城市 & theme=1,behavior=effective_view,215,0.0021142688563280557,0.7049180327868853,0.9738230505922885
tag=农业 & theme=13,behavior=effective_view,43,0.00042285377126561116,0.7049180327868853,0.9738230505922885
gender=M & tag=创作灵感,behavior=effective_view,322,0.0031664863801750417,0.7045951859956237,0.9733770474649499
city_level=五线城市 & tag=加油季,behavior=effective_view,124,0.0012193922706264136,0.7045454545454546,0.9733083449630114
gender=F & tag=电影解说,behavior=effective_view,93,0.0009145442029698102,0.7045454545454546,0.9733083449630114
age_group=60+ & tag=快手三农,behavior=effective_view,31,0.0003048480676566034,0.7045454545454546,0.9733083449630114
age_group=46-60 & theme=23,behavior=effective_view,31,0.0003048480676566034,0.7045454545454546,0.9733083449630114
city_level=四线城市 & tag=今天拍点啥,behavior=effective_view,31,0.0003048480676566034,0.7045454545454546,0.9733083449630114
tag=恩恩姥姥 & theme=14,behavior=effective_view,31,0.0003048480676566034,0.7045454545454546,0.9733083449630114
age_group=19-25 & tag=我在快手追好剧,behavior=effective_view,534,0.005251253810600846,0.7044854881266491,0.9732255031598824
tag=儿童,behavior=effective_view,112,0.0011013865670174059,0.7044025157232704,0.973110879281339
age_group=60+ & theme=4,behavior=effective_view,212,0.002084767430425804,0.7043189368770764,0.9729954176202947
city_level=一线城市 & theme=25,behavior=effective_view,150,0.001475071295112597,0.704225352112676,0.9728661330843367
tag=喜欢 & tag=热门,behavior=effective_view,50,0.000491690431704199,0.704225352112676,0.9728661330843367
age_group=46-60 & theme=11,behavior=effective_view,990,0.00973547054774314,0.7041251778093883,0.9727277452986917
tag=天生我有戏 & theme=39,behavior=effective_view,1097,0.010787688071590126,0.7041078305519898,0.9727037805845923
tag=搞笑段子 & theme=9,behavior=effective_view,138,0.0013570655915035893,0.7040816326530612,0.972667588975544
city_level=五线城市 & tag=爱音乐爱唱歌,behavior=effective_view,69,0.0006785327957517947,0.7040816326530612,0.972667588975544
gender=M & tag=今天拍点啥,behavior=effective_view,69,0.0006785327957517947,0.7040816326530612,0.972667588975544
city_level=四线城市 & tag=2022光合创作者大会,behavior=effective_view,428,0.004208870095387944,0.7039473684210527,0.9724821069791718
age_group=26-35 & theme=19,behavior=effective_view,416,0.004090864391778936,0.7038917089678511,0.9724052151194237
tag=搞笑段子,behavior=effective_view,152,0.0014947389123807651,0.7037037037037037,0.9721454915042742
city_level=四线城市 & tag=集合吧光合创作者,behavior=effective_view,114,0.0011210541842855738,0.7037037037037037,0.9721454915042742
tag=明星娱乐,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
gender=F & tag=人性,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
city_level=新一线城市 & tag=情侣日常,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
gender=M & tag=快手幸福乡村带头人,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
age_group=60+ & tag=善待老人,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
tag=感谢官方大大让我上一次热门 & theme=15,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
age_group=46-60 & tag=大实话,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
gender=M & tag=搞笑动画,behavior=effective_view,38,0.0003736847280951913,0.7037037037037037,0.9721454915042742
gender=F & tag=音乐,behavior=effective_view,185,0.0018192545973055364,0.7034220532319392,0.9717563998526816
theme=16,behavior=effective_view,1036,0.010187825744911004,0.703326544467074,0.9716244573679765
tag=老板,behavior=effective_view,64,0.0006293637525813748,0.7032967032967034,0.9715832326890608
tag=父女日常 & theme=25,behavior=effective_view,64,0.0006293637525813748,0.7032967032967034,0.9715832326890608
city_level=一线城市 & theme=36,behavior=effective_view,64,0.0006293637525813748,0.7032967032967034,0.9715832326890608
gender=F & tag=科普,behavior=effective_view,109,0.001071885141115154,0.7032258064516129,0.9714852908309267
age_group=46-60 & theme=15,behavior=effective_view,533,0.005241420001966762,0.7031662269129287,0.9714029834910436
city_level=三线城市 & theme=1,behavior=effective_view,225,0.002212606942668896,0.703125,0.9713460297513924
tag=邪不压正,behavior=effective_view,45,0.0004425213885337791,0.703125,0.9713460297513924
tag=奇幻,behavior=effective_view,45,0.0004425213885337791,0.703125,0.9713460297513924
tag=邪不压正 & theme=39,behavior=effective_view,45,0.0004425213885337791,0.703125,0.9713460297513924
tag=跟着快手学做菜,behavior=effective_view,123,0.0012095584619923297,0.7028571428571428,0.9709759931686299
tag=跟着快手学做菜 & theme=12,behavior=effective_view,123,0.0012095584619923297,0.7028571428571428,0.9709759931686299
tag=快手光合作者助手,behavior=effective_view,78,0.0007670370734585505,0.7027027027027027,0.9707626387425328
tag=特色小吃,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
tag=封神榜之凤鸣岐山,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
city_level=五线城市 & tag=电视剧解说,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
age_group=60+ & tag=农民爱唱歌,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
gender=F & tag=快手热门,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
age_group=46-60 & tag=二次元,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
tag=特色小吃 & theme=12,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
tag=儿童教育 & tag=天生我有戏,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
tag=我在快手整活 & tag=爱音乐爱唱歌,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
gender=M & tag=封神榜之凤鸣岐山,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
tag=封神榜之凤鸣岐山 & tag=快手影视新热计划,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
tag=封神榜之凤鸣岐山 & theme=39,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
age_group=36-45 & tag=家庭教育,behavior=effective_view,26,0.0002556790244861835,0.7027027027027027,0.9707626387425328
city_level=二线城市 & tag=2022光合创作者大会,behavior=effective_view,215,0.0021142688563280557,0.7026143790849673,0.970640622322379
age_group=60+ & theme=18,behavior=effective_view,385,0.0037860163241223324,0.7025547445255474,0.9705582389730052
gender=F & theme=13,behavior=effective_view,550,0.005408594748746189,0.70242656449553,0.970381162118604
tag=家庭共情,behavior=effective_view,118,0.0011603894188219098,0.7023809523809523,0.97031815035483
tag=萌宠 & theme=17,behavior=effective_view,118,0.0011603894188219098,0.7023809523809523,0.97031815035483
city_level=一线城市 & theme=3,behavior=effective_view,92,0.0009047103943357263,0.7022900763358778,0.9701926078331125
city_level=二线城市 & theme=10,behavior=effective_view,158,0.0015537417641852689,0.7022222222222222,0.9700988694168967
gender=F & tag=艾特你想艾特的人,behavior=effective_view,99,0.000973547054774314,0.7021276595744681,0.969968233964511
tag=感谢官方快手我要上同城热门,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
tag=感谢快手绿色平台,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
tag=快手弹幕 & tag=快手热度,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
gender=F & tag=带娃日常,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
age_group=60+ & tag=健康科普,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
tag=快手情感剧场 & tag=情景剧,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
tag=情景剧 & tag=百亿剧好看计划,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
age_group=46-60 & tag=寻找1000位科普达人,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
gender=M & tag=励志,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
city_level=新一线城市 & theme=37,behavior=effective_view,33,0.00032451568492477135,0.7021276595744681,0.969968233964511
age_group=36-45 & tag=天生我有戏,behavior=effective_view,245,0.0024092831153505754,0.7020057306590258,0.969799792836793
age_group=19-25 & city_level=一线城市,behavior=effective_view,386,0.0037958501327564165,0.7018181818181818,0.9695406997567029
age_group=26-35 & theme=12,behavior=effective_view,1099,0.010807355688858294,0.7017879948914432,0.969498997425769
tag=讲故事,behavior=effective_view,40,0.00039335234536335925,0.7017543859649122,0.9694525677050934
city_level=新一线城市 & tag=记录生活,behavior=effective_view,40,0.00039335234536335925,0.7017543859649122,0.9694525677050934
age_group=19-25 & tag=和平精英,behavior=effective_view,87,0.0008555413511653063,0.7016129032258065,0.9692571135583787
age_group=36-45 & tag=影视剪辑,behavior=effective_view,94,0.0009243780116038942,0.7014925373134329,0.9690908316723676
tag=我在快手追好剧 & tag=电影解说,behavior=effective_view,47,0.0004621890058019471,0.7014925373134329,0.9690908316723676
tag=员工 & tag=老板,behavior=effective_view,47,0.0004621890058019471,0.7014925373134329,0.9690908316723676
city_level=新一线城市 & gender=F,behavior=effective_view,2364,0.02324712361097453,0.7014836795252225,0.969078594904495
tag=原创搞笑 & theme=9,behavior=effective_view,54,0.0005310256662405349,0.7012987012987013,0.9688230530507395
gender=F & tag=剧情,behavior=effective_view,169,0.0016619136591601927,0.7012448132780082,0.9687486083716975
city_level=一线城市 & theme=19,behavior=effective_view,61,0.0005998623266791228,0.7011494252873564,0.9686168327329339
tag=民间故事 & theme=38,behavior=effective_view,61,0.0005998623266791228,0.7011494252873564,0.9686168327329339
age_group=26-35 & tag=王者荣耀,behavior=effective_view,82,0.0008063723079948864,0.7008547008547008,0.9682096797977792
gender=F & tag=快手热点,behavior=effective_view,285,0.0028026354607139344,0.7002457002457002,0.9673683637818945
age_group=60+ & city_level=新一线城市,behavior=effective_view,1356,0.013334644507817878,0.7000516262261228,0.9671002563637335
tag=快手宠物天团,behavior=effective_view,91,0.0008948765857016422,0.7,0.9670289362858306
tag=感谢快手官大大每次热门推送 & theme=39,behavior=effective_view,70,0.0006883666043858786,0.7,0.9670289362858306
age_group=46-60 & tag=艾特你想艾特的人,behavior=effective_view,63,0.0006195299439472907,0.7,0.9670289362858306
tag=我在快手整活 & tag=新光合计划,behavior=effective_view,56,0.0005506932835087029,0.7,0.9670289362858306
tag=医学常识,behavior=effective_view,49,0.00048185662307011505,0.7,0.9670289362858306
tag=情感 & theme=9,behavior=effective_view,49,0.00048185662307011505,0.7,0.9670289362858306
city_level=新一线城市 & theme=30,behavior=effective_view,49,0.00048185662307011505,0.7,0.9670289362858306
city_level=四线城市 & tag=新农人计划2022,behavior=effective_view,49,0.00048185662307011505,0.7,0.9670289362858306
tag=医学常识 & theme=16,behavior=effective_view,49,0.00048185662307011505,0.7,0.9670289362858306
city_level=五线城市 & tag=我的乡村生活,behavior=effective_view,42,0.0004130199626315272,0.7,0.9670289362858306
city_level=三线城市 & tag=育儿,behavior=effective_view,42,0.0004130199626315272,0.7,0.9670289362858306
age_group=60+ & tag=持续更新下集更精彩,behavior=effective_view,42,0.0004130199626315272,0.7,0.9670289362858306
age_group=60+ & tag=快手创作者中心,behavior=effective_view,42,0.0004130199626315272,0.7,0.9670289362858306
tag=奇幻 & theme=39,behavior=effective_view,42,0.0004130199626315272,0.7,0.9670289362858306
age_group=19-25 & tag=闺蜜,behavior=effective_view,42,0.0004130199626315272,0.7,0.9670289362858306
tag=深度还原,behavior=effective_view,35,0.0003441833021929393,0.7,0.9670289362858306
tag=消防员,behavior=effective_view,35,0.0003441833021929393,0.7,0.9670289362858306
city_level=二线城市 & tag=精彩片段,behavior=effective_view,35,0.0003441833021929393,0.7,0.9670289362858306
city_level=一线城市 & tag=天生我有戏,behavior=effective_view,35,0.0003441833021929393,0.7,0.9670289362858306
tag=暑期防溺水 & theme=39,behavior=effective_view,35,0.0003441833021929393,0.7,0.9670289362858306
age_group=19-25 & theme=21,behavior=effective_view,35,0.0003441833021929393,0.7,0.9670289362858306
tag=电影独行月球,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=张得火,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=又一年军训季,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=好人一生平安,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
city_level=二线城市 & tag=朝阳1号高端轮胎新标杆,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
city_level=一线城市 & tag=情感,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
city_level=四线城市 & tag=玩具,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
gender=M & tag=快手晚安小助手,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=情感 & theme=25,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=电影独行月球 & theme=39,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
age_group=26-35 & tag=跟着快手学做菜,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=员工 & tag=张得火,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=张得火 & theme=9,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=军旅人生第一步 & tag=加油季,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=军旅人生第一步 & tag=又一年军训季,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=军训进行时 & tag=加油季,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=军训进行时 & tag=又一年军训季,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=加油季 & tag=又一年军训季,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=又一年军训季 & theme=11,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
city_level=五线城市 & tag=快手热度,behavior=effective_view,28,0.00027534664175435147,0.7,0.9670289362858306
tag=狗狗是人类最忠诚的朋友,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=这首歌听哭了多少人,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=面膜,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=广州律师,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=广州找律师打官司,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
age_group=26-35 & tag=户外,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
gender=F & tag=乡村爱情喜剧,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=狗狗是人类最忠诚的朋友 & tag=电影解说,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=狗狗是人类最忠诚的朋友 & theme=39,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
city_level=五线城市 & tag=家有萌娃,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
age_group=46-60 & tag=手机摄影,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
gender=M & tag=当所有热情都耗尽的时候请问你是谁,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
gender=M & tag=樱桃红之袖珍妈妈,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
gender=F & tag=街头美食,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
city_level=三线城市 & tag=主播说新闻,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=二手车 & theme=18,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
gender=M & tag=看一遍笑十遍,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
age_group=46-60 & tag=集结吧光合作创作者,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
gender=M & tag=青春校园,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=天生我有戏 & tag=支持快手感谢官方给我热门,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=支持快手传递正能量 & tag=支持快手感谢官方给我热门,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=支持快手感谢官方给我热门 & theme=39,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
age_group=26-35 & tag=樱花校园模拟器,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=面膜 & theme=4,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=广州律师 & tag=广州找律师打官司,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=广州律师 & tag=律师免费法律咨询,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=广州律师 & theme=30,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=广州找律师打官司 & tag=律师免费法律咨询,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=广州找律师打官司 & theme=30,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=快手热点 & theme=11,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=医学常识 & tag=医学知识科普,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=爱音乐爱快手 & tag=集结吧光合创作者,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
age_group=36-45 & tag=快手娱乐星熠计划,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
city_level=二线城市 & tag=2022高考季,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
age_group=26-35 & tag=快手幸福乡村带头人,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=热爱快手支持正能量 & theme=2,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=快手创作者服务中心 & theme=18,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
city_level=一线城市 & tag=热门,behavior=effective_view,21,0.0002065099813157636,0.7,0.9670289362858306
tag=追剧一夏 & theme=9,behavior=effective_view,184,0.0018094207886714525,0.6996197718631179,0.9665036625561806
tag=快手影视高热计划 & tag=我在快手追好剧,behavior=effective_view,277,0.0027239649916412628,0.6994949494949495,0.9663312242105884
tag=找工作,behavior=effective_view,121,0.0011898908447241616,0.6994219653179191,0.9662303987661892
gender=F & tag=快手小剧场,behavior=effective_view,107,0.001052217523846986,0.6993464052287581,0.9661260147766936
city_level=四线城市 & theme=34,behavior=effective_view,107,0.001052217523846986,0.6993464052287581,0.9661260147766936
tag=剧情 & theme=39,behavior=effective_view,295,0.002900973547054774,0.6990521327014217,0.9657194861351389
tag=快手放映厅 & theme=39,behavior=effective_view,216,0.0021241026649621397,0.6990291262135923,0.9656877033644912
tag=集合吧光合计划创作者 & theme=39,behavior=effective_view,72,0.0007080342216540466,0.6990291262135923,0.9656877033644912
city_level=四线城市 & theme=12,behavior=effective_view,1198,0.01178090274363261,0.6989498249708285,0.9655781510838682
tag=天生我有戏 & tag=情感,behavior=effective_view,65,0.0006391975612154587,0.6989247311827957,0.9655434847707988
gender=F & theme=22,behavior=effective_view,123,0.0012095584619923297,0.6988636363636364,0.9654590841165355
gender=M & tag=魔术教学,behavior=effective_view,58,0.0005703609007768709,0.6987951807228916,0.9653645147087466
age_group=46-60 & tag=快手弹幕,behavior=effective_view,109,0.001071885141115154,0.6987179487179487,0.9652578210179079
city_level=新一线城市 & theme=17,behavior=effective_view,153,0.001504572721014849,0.6986301369863014,0.9651365117529818
tag=户外,behavior=effective_view,102,0.0010030484806765661,0.6986301369863014,0.9651365117529818
age_group=46-60 & tag=正能量短剧,behavior=effective_view,51,0.0005015242403382831,0.6986301369863014,0.9651365117529818
tag=新农人计划2022 & theme=12,behavior=effective_view,139,0.0013668994001376734,0.6984924623115578,0.9649463183325949
gender=F & tag=快手弹幕,behavior=effective_view,183,0.0017995869800373685,0.6984732824427481,0.9649198219209761
gender=F & tag=热门,behavior=effective_view,206,0.0020257645786213,0.6983050847457627,0.964687461863831
city_level=二线城市 & tag=追剧一夏,behavior=effective_view,199,0.001956927918182712,0.6982456140350877,0.9646053048665679
tag=找工作 & theme=11,behavior=effective_view,118,0.0011603894188219098,0.6982248520710059,0.9645766228379377
city_level=新一线城市 & theme=39,behavior=effective_view,1270,0.012488936965286655,0.6981858163826278,0.9645226962090669
city_level=新一线城市 & tag=情感,behavior=effective_view,111,0.0010915527583833218,0.6981132075471698,0.9644223892877556
tag=集结吧光合创作者 & theme=28,behavior=effective_view,74,0.0007277018389222146,0.6981132075471698,0.9644223892877556
tag=路人王6周年,behavior=effective_view,37,0.0003638509194611073,0.6981132075471698,0.9644223892877556
tag=大龄工男女不限,behavior=effective_view,37,0.0003638509194611073,0.6981132075471698,0.9644223892877556
tag=快手热点 & tag=正能量短剧,behavior=effective_view,37,0.0003638509194611073,0.6981132075471698,0.9644223892877556
city_level=五线城市 & tag=秋天的第一首歌,behavior=effective_view,37,0.0003638509194611073,0.6981132075471698,0.9644223892877556
age_group=19-25 & tag=红眼,behavior=effective_view,37,0.0003638509194611073,0.6981132075471698,0.9644223892877556
tag=农村搞笑段子,behavior=effective_view,104,0.001022716097944734,0.697986577181208,0.9642474532476164
age_group=46-60 & theme=16,behavior=effective_view,321,0.0031566525715409576,0.6978260869565217,0.9640257408315268
tag=财富密码在人间 & theme=22,behavior=effective_view,90,0.0008850427770675582,0.6976744186046512,0.9638162155672731
gender=F & tag=熊出没,behavior=effective_view,60,0.0005900285180450389,0.6976744186046512,0.9638162155672731
tag=麻将,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
tag=沉浸式,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
tag=情侣 & tag=情侣日常,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
gender=M & tag=法律咨询,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
tag=快手光合创作者激励计划 & theme=39,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
age_group=60+ & tag=感谢官方快手绿色平台的支持,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
gender=M & tag=社会正能量,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
tag=王者 & theme=3,behavior=effective_view,30,0.00029501425902251943,0.6976744186046512,0.9638162155672731
city_level=新一线城市 & tag=快手影视高热计划,behavior=effective_view,113,0.0011112203756514897,0.6975308641975309,0.9636178994735349
tag=寻找快手科普达人 & theme=16,behavior=effective_view,53,0.000521191857606451,0.6973684210526315,0.9633934891569365
age_group=26-35 & tag=快手放映厅,behavior=effective_view,53,0.000521191857606451,0.6973684210526315,0.9633934891569365
gender=F & tag=2022光合创作者大会,behavior=effective_view,592,0.005821614711377716,0.6972909305064782,0.9632864382991952
tag=民间故事,behavior=effective_view,76,0.0007473694561903826,0.6972477064220184,0.9632267255271708
tag=军训进行时,behavior=effective_view,46,0.00045235519716786313,0.696969696969697,0.9628426638343769
gender=M & tag=真人真事传递正能量,behavior=effective_view,46,0.00045235519716786313,0.696969696969697,0.9628426638343769
tag=一个人带孩子真不容易,behavior=effective_view,23,0.00022617759858393157,0.696969696969697,0.9628426638343769
